SERIAL_ID,ORDER_ID,TICKET_ITEM_ID,PRINT_TIMES,IDENTITY,PROGRAM_ID,PROGRAM_NAME,CREATE_DATE,PLAY_DATE,PLAY_TIME,TICKET_BOOTH_RUNNING_NUM,PRICE,T_STANDARD_TICKET_TYPE_NAME,SEAT_REGION_NAME,FLOOR_NO,SEAT_ROW,SEAT_NO,TICKET_SHIPPING_RATE_ID,TICKET_FEE,SHIPPING_ZIP1,SHIPPING_COUNTRY_ID1,SHIPPING_TOWN_ID1,SHIPPING_COUNTRY_ID2,SHIPPING_TOWN_ID2,SHIPPING_ZIP2,ORDER_NUM,TICKET_ENTRANCE_NO,SEX,ADDRESS
35664,23205,43372,3,M22198,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 06:08:10.,10/17/10,15:00,36097,1800,member,Floor3Sectionyellow3D,1,23,21,2,50,106,1,5,1,5,106,23205,0,female,26768
35665,23205,43371,3,M22198,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 06:08:10.,10/17/10,15:00,36099,1800,member,Floor3Sectionyellow3D,1,23,20,2,50,106,1,5,1,5,106,23205,0,female,26768
35666,23205,43370,3,M22198,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 06:08:10.,10/17/10,15:00,36096,1800,member,Floor3Sectionyellow3D,1,23,22,2,50,106,1,5,1,5,106,23205,0,female,26768
35667,23205,43369,3,M22198,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 06:08:10.,10/17/10,15:00,36100,1800,member,Floor3Sectionyellow3D,1,23,19,2,50,106,1,5,1,5,106,23205,0,female,26768
35668,22313,41380,4,A22705,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 04:58:24.,10/17/10,15:00,34127,4000,member,Floor2Sectionyellow2A,1,5,10,2,50,231,3,30,3,30,231,22313,0,female,26771
35671,21682,39867,3,F22574,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 03:02:07.,10/17/10,15:00,32609,3500,member,Floor2Sectionyellow2D,1,7,19,2,50,221,3,23,1,5,106,21682,0,male,25798
35672,21682,39866,3,F22574,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 03:02:07.,10/17/10,15:00,32608,3500,member,Floor2Sectionyellow2D,1,6,19,2,50,221,3,23,1,5,106,21682,0,male,25798
35677,22485,41784,2,U12080,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 05:14:29.,10/17/10,15:00,34519,1800,member,Floor3Sectionyellow3E,1,23,2,2,50,235,3,34,3,34,235,22485,0,male,26595
35678,22485,41783,2,U12080,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 05:14:29.,10/17/10,15:00,34520,1800,member,Floor3Sectionyellow3E,1,23,1,2,50,235,3,34,3,34,235,22485,0,male,26595
35681,23946,44945,4,F12604,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 07:24:05.,10/17/10,15:00,37648,1800,member,Floor3Sectionyellow3B,1,14,9,2,50,242,3,40,3,40,242,23946,0,male,24555
35682,23946,44944,4,F12604,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 07:24:05.,10/17/10,15:00,37649,1800,member,Floor3Sectionyellow3B,1,14,8,2,50,242,3,40,3,40,242,23946,0,male,24555
35683,23946,44943,4,F12604,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 07:24:05.,10/17/10,15:00,37647,1800,member,Floor3Sectionyellow3B,1,14,10,2,50,242,3,40,3,40,242,23946,0,male,24555
35684,23946,44942,4,F12604,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 07:24:05.,10/17/10,15:00,37646,1800,member,Floor3Sectionyellow3B,1,14,11,2,50,242,3,40,3,40,242,23946,0,male,24555
35685,24844,46742,3,F22525,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 11:05:52.,10/17/10,15:00,39420,3500,member,Floor2Sectionred2B,1,13,15,2,50,251,3,46,3,46,251,24844,0,female,24580
35686,22661,42185,2,P12360,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 05:28:31.,10/17/10,15:00,34916,3500,member,Floor2Sectionpurple2D,1,11,16,2,50,241,3,39,3,39,241,22661,0,male,24603
35687,22661,42184,2,P12360,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 05:28:31.,10/17/10,15:00,34917,3500,member,Floor2Sectionpurple2D,1,11,15,2,50,241,3,39,3,39,241,22661,0,male,24603
35688,22661,42183,2,P12360,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 05:28:31.,10/17/10,15:00,34914,3500,member,Floor2Sectionpurple2D,1,11,18,2,50,241,3,39,3,39,241,22661,0,male,24603
35689,22661,42182,2,P12360,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 05:28:31.,10/17/10,15:00,34915,3500,member,Floor2Sectionpurple2D,1,11,17,2,50,241,3,39,3,39,241,22661,0,male,24603
35690,22150,40978,4,F12739,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 04:39:28.,10/17/10,15:00,33720,1800,member,Floor3Sectionyellow3D,1,17,23,2,50,242,3,40,3,40,242,22150,0,male,26233
35691,22150,40977,4,F12739,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 04:39:28.,10/17/10,15:00,33719,1800,member,Floor3Sectionyellow3D,1,17,24,2,50,242,3,40,3,40,242,22150,0,male,26233
35692,22150,40976,4,F12739,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 04:39:28.,10/17/10,15:00,33721,1800,member,Floor3Sectionyellow3D,1,17,22,2,50,242,3,40,3,40,242,22150,0,male,26233
35700,22804,42497,2,T22205,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 05:40:18.,10/17/10,15:00,35226,1800,member,Floor3Sectionyellow3F,1,21,20,2,50,114,1,10,1,10,114,22804,0,female,26254
35701,25382,50855,2,A22840,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/10/9 p.m. 12:41:23.,10/17/10,15:00,39888,3500,non-member,Floor2Sectionpurple2E,1,11,27,4,50,112,1,9,1,9,112,25382,0,female,26276
35702,25382,50854,2,A22840,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/10/9 p.m. 12:41:23.,10/17/10,15:00,39887,3500,non-member,Floor2Sectionpurple2E,1,11,28,4,50,112,1,9,1,9,112,25382,0,female,26276
35705,22165,41015,10,A12634,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 04:41:57.,10/17/10,15:00,33758,4000,member,Floor2Sectionyellow2E,1,4,14,2,50,116,1,12,1,12,116,22165,0,male,26333
35706,22165,41014,10,A12634,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 04:41:57.,10/17/10,15:00,33757,4000,member,Floor2Sectionyellow2E,1,4,15,2,50,116,1,12,1,12,116,22165,0,male,26333
35712,24516,46136,10,A12592,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 10:05:31.,10/17/10,15:00,38812,1800,member,Floor3Sectionyellow3B,1,21,4,2,50,330,7,81,7,81,330,24516,0,male,26783
35715,21644,39766,4,N22495,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 02:53:25.,10/17/10,15:00,32508,2500,member,Floor3Sectionyellow3G,1,2,5,2,50,111,1,8,1,8,111,21644,0,female,26786
35716,21644,39765,4,N22495,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 02:53:25.,10/17/10,15:00,32507,2500,member,Floor3Sectionyellow3G,1,2,6,2,50,111,1,8,1,8,111,21644,0,female,26786
35717,25547,51162,2,A12592,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/10/9 p.m. 01:15:24.,10/17/10,15:00,40191,4000,non-member,Floor2Sectionyellow2E,1,2,14,4,50,100,1,1,1,1,100,25547,0,male,26787
35718,24402,45915,4,B12143,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 09:05:32.,10/17/10,15:00,38595,1800,member,Floor3Sectionyellow3C,1,18,12,2,50,413,10,116,10,116,413,24402,0,male,26796
35719,24402,45914,4,B12143,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 09:05:32.,10/17/10,15:00,38594,1800,member,Floor3Sectionyellow3C,1,18,13,2,50,413,10,116,10,116,413,24402,0,male,26796
35720,23457,43914,3,L12361,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 06:29:45.,10/17/10,15:00,36634,3500,member,Floor2Sectionred2C,1,12,8,2,50,427,10,124,10,124,427,23457,0,male,24012
35721,23457,43913,3,L12361,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 06:29:45.,10/17/10,15:00,36633,3500,member,Floor2Sectionred2C,1,12,7,2,50,427,10,124,10,124,427,23457,0,male,24012
35725,22467,41737,4,F22428,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 05:13:01.,10/17/10,15:00,34470,3500,member,Floor2Sectionred2D,1,10,2,2,50,330,7,81,7,81,330,22467,0,female,25864
35726,22467,41733,4,F22428,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 05:13:01.,10/17/10,15:00,34469,3500,member,Floor2Sectionred2D,1,10,1,2,50,330,7,81,7,81,330,22467,0,female,25864
35729,24178,45443,4,C22083,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 08:07:54.,10/17/10,15:00,38142,1800,member,Floor3Sectionyellow3H,1,15,16,2,50,202,2,15,1,10,114,24178,0,female,25885
35734,23628,44276,8,J22103,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 06:43:19.,10/17/10,15:00,36995,2500,member,Floor3Sectionyellow3B,1,3,2,2,50,303,6,63,6,63,303,23628,0,male,25916
35735,23628,44275,8,J22103,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 06:43:19.,10/17/10,15:00,36994,2500,member,Floor3Sectionyellow3B,1,3,3,2,50,303,6,63,6,63,303,23628,0,male,25916
35736,23628,44274,8,J22103,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 06:43:19.,10/17/10,15:00,36992,2500,member,Floor3Sectionyellow3B,1,3,5,2,50,303,6,63,6,63,303,23628,0,male,25916
35737,23628,44273,8,J22103,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 06:43:19.,10/17/10,15:00,36993,2500,member,Floor3Sectionyellow3B,1,3,4,2,50,303,6,63,6,63,303,23628,0,male,25916
35738,21571,39581,3,L22243,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 02:37:16.,10/17/10,15:00,32323,4000,member,Floor2Sectionyellow2D,1,3,10,2,50,429,10,126,10,126,429,21571,0,female,25956
35741,22983,42886,2,Q12282,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 05:52:33.,10/17/10,15:00,35615,4000,member,FloorB1FloorSectionA,1,,,2,50,402,9,108,9,108,402,22983,1,male,25958
35745,22255,41236,10,A12726,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 04:52:42.,10/17/10,15:00,33983,4000,member,FloorB1FloorSectionA,1,,,2,50,108,1,6,1,6,108,22255,1,male,25960
35746,22201,41103,4,F12870,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 04:47:28.,10/17/10,15:00,33850,4000,member,FloorB1FloorSectionB,1,,,2,50,234,3,33,3,33,234,22201,1,male,25966
35748,23921,44894,3,F22624,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 07:18:25.,10/17/10,15:00,37593,1800,member,Floor3Sectionyellow3H,1,14,21,2,50,241,3,39,1,5,106,23921,0,female,25970
35749,23921,44893,3,F22624,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 07:18:25.,10/17/10,15:00,37594,1800,member,Floor3Sectionyellow3H,1,14,20,2,50,241,3,39,1,5,106,23921,0,female,25970
35750,21703,39917,3,H22253,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 03:06:12.,10/17/10,15:00,32659,1800,member,Floor3Sectionyellow3G,1,9,3,2,50,112,1,9,1,9,112,21703,0,male,24987
35751,21703,39916,3,H22253,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 03:06:12.,10/17/10,15:00,32658,1800,member,Floor3Sectionyellow3G,1,9,4,2,50,112,1,9,1,9,112,21703,0,male,24987
35752,21703,39915,3,H22253,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 03:06:12.,10/17/10,15:00,32657,1800,member,Floor3Sectionyellow3G,1,9,5,2,50,112,1,9,1,9,112,21703,0,male,24987
35753,21703,39914,3,H22253,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 03:06:12.,10/17/10,15:00,32656,1800,member,Floor3Sectionyellow3G,1,9,6,2,50,112,1,9,1,9,112,21703,0,male,24987
35754,24243,45580,4,N22548,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 08:28:01.,10/17/10,15:00,38261,1800,member,Floor3Sectionyellow3E,1,20,10,2,50,236,3,35,3,35,236,24243,0,male,24991
35755,24243,45579,4,N22548,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 08:28:01.,10/17/10,15:00,38260,1800,member,Floor3Sectionyellow3E,1,20,11,2,50,236,3,35,3,35,236,24243,0,male,24991
35756,24243,45578,4,N22548,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 08:28:01.,10/17/10,15:00,38259,1800,member,Floor3Sectionyellow3E,1,20,12,2,50,236,3,35,3,35,236,24243,0,male,24991
35757,25045,47108,2,A22615,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/19 a.m. 12:19:25.,10/17/10,15:00,39782,2500,member,Floor3Sectionyellow3J,1,6,5,2,50,114,1,10,1,10,114,25045,0,male,25006
35758,25045,47107,2,A22615,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/19 a.m. 12:19:25.,10/17/10,15:00,39783,2500,member,Floor3Sectionyellow3J,1,6,4,2,50,114,1,10,1,10,114,25045,0,male,25006
35761,23951,44960,4,F12745,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 07:25:14.,10/17/10,15:00,37664,3500,member,Floor2Sectionpurple2E,1,12,11,2,50,220,3,22,3,22,220,23951,0,male,26357
35762,23951,44959,4,F12745,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 07:25:14.,10/17/10,15:00,37663,3500,member,Floor2Sectionpurple2E,1,12,12,2,50,220,3,22,3,22,220,23951,0,male,26357
35763,22223,41152,4,F12866,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 04:48:59.,10/17/10,15:00,33899,4000,member,FloorB1FloorSectionC,1,,,2,50,220,3,22,3,22,220,22223,1,male,26358
35764,24063,45189,2,S22432,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 07:47:59.,10/17/10,15:00,37886,1800,member,Floor3Sectionyellow3G,1,26,13,2,50,842,19,279,19,279,842,24063,0,female,26359
35765,24063,45188,2,S22432,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 07:47:59.,10/17/10,15:00,37887,1800,member,Floor3Sectionyellow3G,1,26,12,2,50,842,19,279,19,279,842,24063,0,female,26359
35768,23349,43674,3,F22831,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 06:19:19.,10/17/10,15:00,36394,1800,member,Floor3Sectionyellow3G,1,22,5,2,50,234,3,33,3,33,234,23349,0,female,26367
35769,23349,43673,3,F22831,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 06:19:19.,10/17/10,15:00,36393,1800,member,Floor3Sectionyellow3G,1,22,6,2,50,234,3,33,3,33,234,23349,0,female,26367
35770,25803,51493,2,C12097,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/10/9 p.m. 09:54:25.,10/17/10,15:00,40580,4000,non-member,FloorB1FloorSectionA,1,,,4,50,201,2,14,2,14,201,25803,1,male,26372
35771,25803,51492,2,C12097,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/10/9 p.m. 09:54:25.,10/17/10,15:00,40579,4000,non-member,FloorB1FloorSectionA,1,,,4,50,201,2,14,2,14,201,25803,1,male,26372
35776,24884,46821,2,U22134,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 11:15:32.,10/17/10,15:00,39499,1800,member,Floor3Sectionyellow3B,1,20,2,2,50,100,1,1,1,1,100,24884,0,female,24857
35777,24884,46820,2,U22134,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 11:15:32.,10/17/10,15:00,39498,1800,member,Floor3Sectionyellow3B,1,20,3,2,50,100,1,1,1,1,100,24884,0,female,24857
35779,21643,39764,5,A22472,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 02:53:19.,10/17/10,15:00,32506,1800,member,Floor3Sectionyellow3E,1,13,5,2,50,247,3,43,3,39,241,21643,0,male,24873
35780,21643,39763,5,A22472,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 02:53:19.,10/17/10,15:00,32505,1800,member,Floor3Sectionyellow3E,1,13,6,2,50,247,3,43,3,39,241,21643,0,male,24873
35781,21622,39709,10,A12549,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 02:47:41.,10/17/10,15:00,32451,800,member,Floor3Sectionyellow3C,1,28,11,2,50,238,3,37,1,12,116,21622,0,male,24237
35782,22997,42918,8,I20017,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 05:53:53.,10/17/10,15:00,35647,2500,member,Floor3Sectionyellow3B,1,2,9,2,50,338,7,87,7,87,338,22997,0,female,24266
35783,22997,42917,8,I20017,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 05:53:53.,10/17/10,15:00,35646,2500,member,Floor3Sectionyellow3B,1,2,10,2,50,338,7,87,7,87,338,22997,0,female,24266
35787,23698,44434,5,A22198,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 06:49:37.,10/17/10,15:00,37152,1800,member,Floor3Sectionyellow3D,1,25,17,2,50,242,3,40,1,12,116,23698,0,female,24279
35788,23698,44432,5,A22198,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 06:49:37.,10/17/10,15:00,37153,1800,member,Floor3Sectionyellow3D,1,25,16,2,50,242,3,40,1,12,116,23698,0,female,24279
35789,23818,44682,3,F22648,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 07:04:20.,10/17/10,15:00,37398,3500,member,Floor2Sectionred2B,1,10,12,2,50,242,3,40,3,40,242,23818,0,female,24284
35790,23818,44681,3,F22648,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 07:04:20.,10/17/10,15:00,37397,3500,member,Floor2Sectionred2B,1,10,11,2,50,242,3,40,3,40,242,23818,0,female,24284
35791,23818,44680,3,F22648,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 07:04:20.,10/17/10,15:00,37400,3500,member,Floor2Sectionred2B,1,10,14,2,50,242,3,40,3,40,242,23818,0,female,24284
35792,23818,44679,3,F22648,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 07:04:20.,10/17/10,15:00,37399,3500,member,Floor2Sectionred2B,1,10,13,2,50,242,3,40,3,40,242,23818,0,female,24284
35793,21411,39166,5,A22552,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 02:07:11.,10/17/10,15:00,31908,800,member,Floor3Sectionyellow3F,1,24,13,2,50,220,3,22,1,7,110,21411,0,male,24304
35794,21411,39165,5,A22552,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 02:07:11.,10/17/10,15:00,31907,800,member,Floor3Sectionyellow3F,1,24,14,2,50,220,3,22,1,7,110,21411,0,male,24304
35795,24619,46327,3,G22171,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 10:19:16.,10/17/10,15:00,39006,4000,member,FloorB1FloorSectionB,1,,,2,50,268,4,57,4,57,268,24619,1,female,25644
35796,24619,46326,3,G22171,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 10:19:16.,10/17/10,15:00,39005,4000,member,FloorB1FloorSectionB,1,,,2,50,268,4,57,4,57,268,24619,1,female,25644
35797,22139,40952,3,R22359,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 04:38:49.,10/17/10,15:00,33694,1800,member,Floor3Sectionyellow3D,1,12,2,2,50,710,17,220,17,220,710,22139,0,male,25665
35798,22139,40951,3,R22359,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 04:38:49.,10/17/10,15:00,33695,1800,member,Floor3Sectionyellow3D,1,12,1,2,50,710,17,220,17,220,710,22139,0,male,25665
35799,22139,40950,3,R22359,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 04:38:49.,10/17/10,15:00,33693,1800,member,Floor3Sectionyellow3D,1,12,3,2,50,710,17,220,17,220,710,22139,0,male,25665
35807,21351,39013,2,S12446,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 01:46:47.,10/17/10,15:00,31755,4000,member,FloorB1FloorSectionA,1,,,2,50,812,18,260,18,258,807,21351,1,male,25979
35808,21351,39012,2,S12446,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 01:46:47.,10/17/10,15:00,31754,4000,member,FloorB1FloorSectionA,1,,,2,50,812,18,260,18,258,807,21351,1,male,25979
35809,21351,39011,2,S12446,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 01:46:47.,10/17/10,15:00,31753,4000,member,FloorB1FloorSectionA,1,,,2,50,812,18,260,18,258,807,21351,1,male,25979
35810,21351,39010,2,S12446,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 01:46:47.,10/17/10,15:00,31752,4000,member,FloorB1FloorSectionA,1,,,2,50,812,18,260,18,258,807,21351,1,male,25979
35811,23870,44778,3,S12253,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 07:10:59.,10/17/10,15:00,37496,4000,member,FloorB1FloorSectionA,1,,,2,50,831,19,275,10,114,411,23870,1,male,26018
35812,23870,44777,3,S12253,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 07:10:59.,10/17/10,15:00,37495,4000,member,FloorB1FloorSectionA,1,,,2,50,831,19,275,10,114,411,23870,1,male,26018
35815,25745,51414,2,H22363,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/10/9 p.m. 03:41:55.,10/17/10,15:00,40499,1800,non-member,Floor3Sectionyellow3H,1,22,14,4,50,320,7,75,7,75,320,25745,0,female,26319
35816,25745,51413,2,H22363,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/10/9 p.m. 03:41:55.,10/17/10,15:00,40500,1800,non-member,Floor3Sectionyellow3H,1,24,20,4,50,320,7,75,7,75,320,25745,0,female,26319
35818,23856,44751,4,E22339,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 07:08:41.,10/17/10,15:00,37469,3500,member,Floor2Sectionpurple2B,1,9,9,2,50,103,1,2,1,3,104,23856,0,female,26402
35819,23330,43639,4,F12742,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 06:17:56.,10/17/10,15:00,36359,4000,member,FloorB1FloorSectionD,1,,,2,50,221,3,23,7,82,333,23330,1,male,26432
35820,23330,43638,4,F12742,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 06:17:56.,10/17/10,15:00,36358,4000,member,FloorB1FloorSectionD,1,,,2,50,221,3,23,7,82,333,23330,1,male,26432
35823,25623,51279,2,M12272,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/10/9 p.m. 02:03:47.,10/17/10,15:00,40314,4000,non-member,FloorB1FloorSectionA,1,,,4,50,600,13,174,13,174,600,25623,1,male,28526
35824,25623,51278,2,M12272,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/10/9 p.m. 02:03:47.,10/17/10,15:00,40313,4000,non-member,FloorB1FloorSectionA,1,,,4,50,600,13,174,13,174,600,25623,1,male,28526
35825,25623,51277,2,M12272,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/10/9 p.m. 02:03:47.,10/17/10,15:00,40312,4000,non-member,FloorB1FloorSectionA,1,,,4,50,600,13,174,13,174,600,25623,1,male,28526
35826,25847,51561,2,C12111,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/10/10 p.m. 11:14:16.,10/17/10,15:00,40652,4000,non-member,FloorB1FloorSectionB,1,,,4,50,204,2,17,2,17,204,25847,1,male,28646
35827,25796,51484,2,H22234,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/10/9 p.m. 09:05:27.,10/17/10,15:00,40571,4000,non-member,FloorB1FloorSectionB,1,,,4,50,325,7,77,7,77,325,25796,1,male,28647
35828,25800,51489,2,Q22303,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/10/9 p.m. 09:29:57.,10/17/10,15:00,40576,3500,non-member,Floor2Sectionred2E,1,15,3,4,50,330,7,81,7,81,330,25800,0,female,28652
35829,25817,51518,2,J22207,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/10/9 p.m. 10:52:35.,10/17/10,15:00,40608,3500,non-member,Floor2Sectionred2C,1,14,14,4,50,302,6,62,6,62,302,25817,0,female,28668
35830,25560,51185,2,H22224,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/10/9 p.m. 01:21:49.,10/17/10,15:00,40214,1800,non-member,Floor3Sectionyellow3C,1,19,20,4,50,320,7,75,7,75,320,25560,0,female,28473
35831,25769,51447,2,L22215,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/10/9 p.m. 05:19:36.,10/17/10,15:00,40534,3500,non-member,Floor2Sectionred2D,1,13,10,4,50,413,10,116,10,116,413,25769,0,female,28603
35832,25777,51458,2,N22459,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/10/9 p.m. 06:07:50.,10/17/10,15:00,40545,4000,non-member,FloorB1FloorSectionA,1,,,4,50,500,11,135,11,135,500,25777,1,female,28612
35833,25777,51457,2,N22459,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/10/9 p.m. 06:07:50.,10/17/10,15:00,40544,4000,non-member,FloorB1FloorSectionA,1,,,4,50,500,11,135,11,135,500,25777,1,female,28612
35834,25791,51478,2,F22497,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/10/9 p.m. 08:24:03.,10/17/10,15:00,40565,3500,non-member,Floor2Sectionred2B,1,12,14,4,50,231,3,30,3,30,231,25791,0,female,28639
35835,25831,51543,2,M12073,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/10/10 a.m. 03:13:02.,10/17/10,15:00,40634,4000,non-member,FloorB1FloorSectionB,1,,,4,50,407,9,112,9,112,407,25831,1,male,28696
